date,ticker,return,momentum,sentiment,PE,ROE,PB
2020-03-24,AAPL,0.100325715938268,,0.0,34.35488,1.5202099,45.19173
2020-03-25,AAPL,-0.0055090379736603,,0.0,34.35488,1.5202099,45.19173
2020-03-26,AAPL,0.0526230131406582,,0.3333333333333333,34.35488,1.5202099,45.19173
2020-03-27,AAPL,-0.0414021168627015,,-0.2,34.35488,1.5202099,45.19173
2020-03-30,AAPL,0.0285379593879626,,0.4,34.35488,1.5202099,45.19173
2020-03-31,AAPL,-0.0020409091376595,,1.0,34.35488,1.5202099,45.19173
2020-04-01,AAPL,-0.0526170543032233,,0.1666666666666666,34.35488,1.5202099,45.19173
2020-04-02,AAPL,0.0166867995764192,,0.2,34.35488,1.5202099,45.19173
2020-04-03,AAPL,-0.0143711593704238,,0.0,34.35488,1.5202099,45.19173
2020-04-06,AAPL,0.0872371993047198,,0.0,34.35488,1.5202099,45.19173
2020-04-07,AAPL,-0.011582156475142,,0.25,34.35488,1.5202099,45.19173
2020-04-08,AAPL,0.0255943982237154,,0.5,34.35488,1.5202099,45.19173
2020-04-09,AAPL,0.0072161281835572,,-0.5,34.35488,1.5202099,45.19173
2020-04-13,AAPL,0.0196276858212953,,0.0,34.35488,1.5202099,45.19173
2020-04-14,AAPL,0.0505032681664467,,0.0,34.35488,1.5202099,45.19173
2020-04-15,AAPL,-0.0091273917782525,,0.0,34.35488,1.5202099,45.19173
2020-04-16,AAPL,0.0079459281239697,,1.0,34.35488,1.5202099,45.19173
2020-04-17,AAPL,-0.0135687889768554,,0.5,34.35488,1.5202099,45.19173
2020-04-20,AAPL,-0.0207569167392033,,0.6666666666666666,34.35488,1.5202099,45.19173
2020-04-21,AAPL,-0.0309101633080329,,-0.5,34.35488,1.5202099,45.19173
2020-04-22,AAPL,0.0288036168268195,,0.1666666666666666,34.35488,1.5202099,45.19173
2020-04-23,AAPL,-0.0038755988685982,,0.25,34.35488,1.5202099,45.19173
2020-04-24,AAPL,0.0288694728131313,,0.3333333333333333,34.35488,1.5202099,45.19173
2020-04-27,AAPL,0.0007068916073498,,0.2,34.35488,1.5202099,45.19173
2020-04-28,AAPL,-0.0162094444701528,,0.0,34.35488,1.5202099,45.19173
2020-04-29,AAPL,0.0328449096918563,,0.0,34.35488,1.5202099,45.19173
2020-04-30,AAPL,0.021096691266158,,0.0,34.35488,1.5202099,45.19173
2020-05-01,AAPL,-0.0160996040415,,0.2,34.35488,1.5202099,45.19173
2020-05-04,AAPL,0.0141489422127458,,0.0,34.35488,1.5202099,45.19173
2020-05-05,AAPL,0.0150087893867765,,0.4,34.35488,1.5202099,45.19173
2020-05-06,AAPL,0.010317341907897,,0.0,34.35488,1.5202099,45.19173
2020-05-07,AAPL,0.0103446345479409,,0.0,34.35488,1.5202099,45.19173
2020-05-08,AAPL,0.0238021207408278,,-0.25,34.35488,1.5202099,45.19173
2020-05-11,AAPL,0.0157350402278351,,-0.25,34.35488,1.5202099,45.19173
2020-05-12,AAPL,-0.0114281047345847,,0.3333333333333333,34.35488,1.5202099,45.19173
2020-05-13,AAPL,-0.0120740102182437,,-0.5,34.35488,1.5202099,45.19173
2020-05-14,AAPL,0.0061435408990566,,1.0,34.35488,1.5202099,45.19173
2020-05-15,AAPL,-0.0059124331598403,,0.0,34.35488,1.5202099,45.19173
2020-05-18,AAPL,0.0235612601154602,,0.0,34.35488,1.5202099,45.19173
2020-05-19,AAPL,-0.0057784968849446,,0.3333333333333333,34.35488,1.5202099,45.19173
2020-05-20,AAPL,0.0194480895380009,,0.1666666666666666,34.35488,1.5202099,45.19173
2020-05-21,AAPL,-0.0074554819049693,,0.0,34.35488,1.5202099,45.19173
2020-05-22,AAPL,0.0064385281268688,,0.4,34.35488,1.5202099,45.19173
2020-05-26,AAPL,-0.0067734726506957,,0.2,34.35488,1.5202099,45.19173
2020-05-27,AAPL,0.0043567792702372,,0.0,34.35488,1.5202099,45.19173
2020-05-28,AAPL,0.00044011352672,,0.0,34.35488,1.5202099,45.19173
2020-05-29,AAPL,-0.0009737408578833,,0.0,34.35488,1.5202099,45.19173
2020-06-01,AAPL,0.0122975742986908,,0.0,34.35488,1.5202099,45.19173
2020-06-02,AAPL,0.0046295231826918,,-0.25,34.35488,1.5202099,45.19173
2020-06-03,AAPL,0.0055051487998081,,0.5,34.35488,1.5202099,45.19173
2020-06-04,AAPL,-0.0086121904962259,,-0.2,34.35488,1.5202099,45.19173
2020-06-05,AAPL,0.0284809910162868,,0.0,34.35488,1.5202099,45.19173
2020-06-08,AAPL,0.005912708609306,,0.1666666666666666,34.35488,1.5202099,45.19173
2020-06-09,AAPL,0.0315777127672685,,0.0,34.35488,1.5202099,45.19173
2020-06-10,AAPL,0.0257275223576289,,0.0,34.35488,1.5202099,45.19173
2020-06-11,AAPL,-0.0480102777105944,,0.0,34.35488,1.5202099,45.19173
2020-06-12,AAPL,0.0086333561547455,,0.25,34.35488,1.5202099,45.19173
2020-06-15,AAPL,0.012367257323979,,0.3333333333333333,34.35488,1.5202099,45.19173
2020-06-16,AAPL,0.0265023067778071,,1.0,34.35488,1.5202099,45.19173
2020-06-17,AAPL,-0.0013918631369761,,0.0,34.35488,1.5202099,45.19173
2020-06-18,AAPL,0.0003982934375625,,-0.4,34.35488,1.5202099,45.19173
2020-06-19,AAPL,-0.0057147169876187,,-0.6666666666666666,34.35488,1.5202099,45.19173
2020-06-22,AAPL,0.0261635615637338,,0.0,34.35488,1.5202099,45.19173
2020-06-23,AAPL,0.0213450538450272,,-0.25,34.35488,1.5202099,45.19173
2020-06-24,AAPL,-0.0176519377172975,,-1.0,34.35488,1.5202099,45.19173
2020-06-25,AAPL,0.013275277806906,,0.4,34.35488,1.5202099,45.19173
2020-06-26,AAPL,-0.0307257043948757,,0.0,34.35488,1.5202099,45.19173
2020-06-29,AAPL,0.0230470091631131,,0.5,34.35488,1.5202099,45.19173
2020-06-30,AAPL,0.008347308619671,,0.0,34.35488,1.5202099,45.19173
2020-07-01,AAPL,-0.0018913849061942,,-0.2857142857142857,34.35488,1.5202099,45.19173
2020-07-02,AAPL,0.0,0.2184519987076489,0.5,34.35488,1.5202099,45.19173
2020-07-06,AAPL,0.026750102614246,0.2633282326425763,0.1666666666666666,34.35488,1.5202099,45.19173
2020-07-07,AAPL,-0.0031026717764937,0.2494525881303815,0.0,34.35488,1.5202099,45.19173
2020-07-08,AAPL,0.0232899494397682,0.2845935521864486,0.5,34.35488,1.5202099,45.19173
2020-07-09,AAPL,0.0043002000192884,0.2696928579749988,0.6666666666666666,34.35488,1.5202099,45.19173
2020-07-10,AAPL,0.0017493345137524,0.2454597233290305,0.25,34.35488,1.5202099,45.19173
2020-07-13,AAPL,-0.0046131921142386,0.2369173944243163,0.0,34.35488,1.5202099,45.19173
2020-07-14,AAPL,0.0165484276854017,0.2310854114327865,0.25,34.35488,1.5202099,45.19173
2020-07-15,AAPL,0.0068775413813597,0.2565192182566049,0.0,34.35488,1.5202099,45.19173
2020-07-16,AAPL,-0.0123050202723331,0.2463990997177469,0.1666666666666666,34.35488,1.5202099,45.19173
2020-07-17,AAPL,-0.002020354103127,0.2284924852926191,-0.3333333333333333,34.35488,1.5202099,45.19173
2020-07-20,AAPL,0.0210740464717453,0.240646798409835,0.0,34.35488,1.5202099,45.19173
2020-07-21,AAPL,-0.0138017123997064,0.2318717620737445,-0.25,34.35488,1.5202099,45.19173
2020-07-22,AAPL,0.0028090206808071,0.2309381220821724,-1.0,34.35488,1.5202099,45.19173
2020-07-23,AAPL,-0.0455161534242468,0.1692793443400511,0.3333333333333333,34.35488,1.5202099,45.19173
2020-07-24,AAPL,-0.0024773627029598,0.1697540273401945,-0.6,34.35488,1.5202099,45.19173
2020-07-27,AAPL,0.0237002005971758,0.2337566572168599,0.0,34.35488,1.5202099,45.19173
2020-07-28,AAPL,-0.016427456809412,0.1801047328016427,0.2,34.35488,1.5202099,45.19173
2020-07-29,AAPL,0.0191685312517517,0.1780657309468098,-0.5,34.35488,1.5202099,45.19173
2020-07-30,AAPL,0.012099903830304,0.1940504094429631,-0.5,34.35488,1.5202099,45.19173
2020-07-31,AAPL,0.1046885927346965,0.3802527105271716,0.0,34.35488,1.5202099,45.19173
2020-08-03,AAPL,0.0251977737410169,0.4189283263200736,0.2,34.35488,1.5202099,45.19173
2020-08-04,AAPL,0.0066781902321992,0.3827547131304571,0.8,34.35488,1.5202099,45.19173
2020-08-05,AAPL,0.0036247297407305,0.3765423614131937,0.2,34.35488,1.5202099,45.19173
2020-08-06,AAPL,0.0348891162668933,0.4080980097404005,0.0,34.35488,1.5202099,45.19173
2020-08-07,AAPL,-0.022735675047018,0.3950464087770924,0.0,34.35488,1.5202099,45.19173
2020-08-10,AAPL,0.0145347862697424,0.4086323160032432,0.5,34.35488,1.5202099,45.19173
2020-08-11,AAPL,-0.0297400371363568,0.3750361088509462,0.5,34.35488,1.5202099,45.19173
2020-08-12,AAPL,0.0332346099595699,0.3877777247020644,0.3333333333333333,34.35488,1.5202099,45.19173
2020-08-13,AAPL,0.0176974732428509,0.4224679985669797,0.3333333333333333,34.35488,1.5202099,45.19173
2020-08-14,AAPL,-0.0008914668644151,0.4208497007276246,0.1666666666666666,34.35488,1.5202099,45.19173
2020-08-17,AAPL,-0.0026107237521219,0.4435729745277919,-0.25,34.35488,1.5202099,45.19173
2020-08-18,AAPL,0.0083328493623273,0.4348221792420439,0.75,34.35488,1.5202099,45.19173
2020-08-19,AAPL,0.0012548165732619,0.4515128062035312,0.0,34.35488,1.5202099,45.19173
2020-08-20,AAPL,0.0221895428121401,0.5180834655314039,0.5,34.35488,1.5202099,45.19173
2020-08-21,AAPL,0.0515322959520523,0.6759202116169039,0.0,34.35488,1.5202099,45.19173
2020-08-24,AAPL,0.0119601789881906,0.755424717940534,0.0,34.35488,1.5202099,45.19173
2020-08-25,AAPL,-0.0082037077494752,0.7138365353274194,0.0,34.35488,1.5202099,45.19173
2020-08-26,AAPL,0.0135991762493281,0.8586394917023215,0.3333333333333333,34.35488,1.5202099,45.19173
2020-08-27,AAPL,-0.0119544611005182,0.8374942145010622,0.0,34.35488,1.5202099,45.19173
2020-08-28,AAPL,-0.0016198807628456,0.6782701409531215,0.0,34.35488,1.5202099,45.19173
2020-08-31,AAPL,0.0339121954954328,0.7920998184194965,0.5,34.35488,1.5202099,45.19173
2020-09-01,AAPL,0.0398327924743215,0.7808785159955844,-0.4,34.35488,1.5202099,45.19173
2020-09-02,AAPL,-0.0207184496428026,0.8024481264734193,0.6666666666666666,34.35488,1.5202099,45.19173
2020-09-03,AAPL,-0.0800609385272379,0.680458547067605,0.25,34.35488,1.5202099,45.19173
2020-09-04,AAPL,0.0006617950834086,0.8259928844501949,0.0,34.35488,1.5202099,45.19173
2020-09-08,AAPL,-0.0672947396424966,0.5886926057035486,0.0,34.35488,1.5202099,45.19173
2020-09-09,AAPL,0.0398862694851793,0.7115015717691664,0.25,34.35488,1.5202099,45.19173
2020-09-10,AAPL,-0.0326456915631202,0.8370444373381203,0.5,34.35488,1.5202099,45.19173
2020-09-11,AAPL,-0.0131288584505112,0.6189611537334354,0.0,34.35488,1.5202099,45.19173
2020-09-14,AAPL,0.0299999403609008,0.9137249595418312,-0.3333333333333333,34.35488,1.5202099,45.19173
2020-09-15,AAPL,0.001560357837341,0.8359827403882445,0.0,34.35488,1.5202099,45.19173
2020-09-16,AAPL,-0.029513621556387,0.8265092705131183,0.0,34.35488,1.5202099,45.19173
2020-09-17,AAPL,-0.0159636278441764,0.8112295264991176,0.0,34.35488,1.5202099,45.19173
2020-09-18,AAPL,-0.0317200446430574,0.8726639679972277,-0.4,34.35488,1.5202099,45.19173
2020-09-21,AAPL,0.0303256153183559,0.9713331977649512,0.0,34.35488,1.5202099,45.19173
2020-09-22,AAPL,0.0157158728609736,0.8197469991512751,0.0,34.35488,1.5202099,45.19173
2020-09-23,AAPL,-0.0419460879705508,0.753073479811629,0.0,34.35488,1.5202099,45.19173
2020-09-24,AAPL,0.0102687193199113,0.6825352260147977,0.2,34.35488,1.5202099,45.19173
2020-09-25,AAPL,0.037516152163455,0.8210529193546259,0.0,34.35488,1.5202099,45.19173
2020-09-28,AAPL,0.0238688008922718,0.8127860541097429,0.0,34.35488,1.5202099,45.19173
2020-09-29,AAPL,-0.007567675904306,0.8027467190201283,0.0,34.35488,1.5202099,45.19173
2020-09-30,AAPL,0.0150757448123939,0.9315573251865878,0.25,34.35488,1.5202099,45.19173
2020-10-01,AAPL,0.0084622421216362,0.9159318599943354,-0.5,34.35488,1.5202099,45.19173
2020-10-02,AAPL,-0.0322803101264242,0.8811188440755386,1.0,34.35488,1.5202099,45.19173
2020-10-05,AAPL,0.0307911360654298,0.7834568497092582,0.6666666666666666,34.35488,1.5202099,45.19173
2020-10-06,AAPL,-0.0286696119098538,0.7526250110908248,0.5,34.35488,1.5202099,45.19173
2020-10-07,AAPL,0.0169672139742709,0.7378821274352074,0.5,34.35488,1.5202099,45.19173
2020-10-08,AAPL,-0.0009558645032362,0.7237819163300481,0.0,34.35488,1.5202099,45.19173
2020-10-09,AAPL,0.017395771539644,0.720008643466816,0.4,34.35488,1.5202099,45.19173
2020-10-12,AAPL,0.0635207237321884,0.7413223668673159,0.0,34.35488,1.5202099,45.19173
2020-10-13,AAPL,-0.026527416753362,0.7107442154260486,0.25,34.35488,1.5202099,45.19173
2020-10-14,AAPL,0.0007433291320582,0.6985195471996688,0.5,34.35488,1.5202099,45.19173
2020-10-15,AAPL,-0.0039607424683514,0.715063483180943,0.0,34.35488,1.5202099,45.19173
2020-10-16,AAPL,-0.0140004663827486,0.7268968486449032,1.0,34.35488,1.5202099,45.19173
2020-10-19,AAPL,-0.0255419420250584,0.7364629013114363,0.0,34.35488,1.5202099,45.19173
2020-10-20,AAPL,0.0131917325620907,0.7101124322793735,0.5,34.35488,1.5202099,45.19173
2020-10-21,AAPL,-0.005446261625994,0.7074159719725182,-0.4,34.35488,1.5202099,45.19173
2020-10-22,AAPL,-0.0095832342385103,0.6436034399454571,0.0,34.35488,1.5202099,45.19173
2020-10-23,AAPL,-0.0061339767906737,0.6323677075591778,0.0,34.35488,1.5202099,45.19173
2020-10-26,AAPL,8.695803642888578e-05,0.6594077325437673,-1.0,34.35488,1.5202099,45.19173
2020-10-27,AAPL,0.013472405826078,0.6282831344439446,0.0,34.35488,1.5202099,45.19173
2020-10-28,AAPL,-0.0463123108668483,0.5207899438169463,0.1666666666666666,34.35488,1.5202099,45.19173
2020-10-29,AAPL,0.0370505399421507,0.6029427763747739,0.5,34.35488,1.5202099,45.19173
2020-10-30,AAPL,-0.0560180504408998,0.4920382836197949,0.0,34.35488,1.5202099,45.19173
2020-11-02,AAPL,-0.000826835317779,0.4687602996739546,0.0,34.35488,1.5202099,45.19173
2020-11-03,AAPL,0.0153536880213764,0.4760819449828701,0.5,34.35488,1.5202099,45.19173
2020-11-04,AAPL,0.0408363355289544,0.5206293674671085,1.0,34.35488,1.5202099,45.19173
2020-11-05,AAPL,0.0354937417067102,0.5379946588977906,0.0,34.35488,1.5202099,45.19173
2020-11-06,AAPL,-0.0011358696136557,0.512449247742989,0.0,34.35488,1.5202099,45.19173
2020-11-09,AAPL,-0.0199681026426028,0.4993836189570919,0.0,34.35488,1.5202099,45.19173
2020-11-10,AAPL,-0.0030089022096327,0.5131418099478873,0.0,34.35488,1.5202099,45.19173
2020-11-11,AAPL,0.0303525956615724,0.5495498684916489,1.0,34.35488,1.5202099,45.19173
2020-11-12,AAPL,-0.0023431966741064,0.5551134728576756,-0.5,34.35488,1.5202099,45.19173
2020-11-13,AAPL,0.0004195823063404,0.5199539407927027,0.1666666666666666,34.35488,1.5202099,45.19173
2020-11-16,AAPL,0.008720244334446,0.5421194429307068,0.25,34.35488,1.5202099,45.19173
2020-11-17,AAPL,-0.0075645858724578,0.501257360414153,-0.6666666666666666,34.35488,1.5202099,45.19173
2020-11-18,AAPL,-0.011391019138108,0.4953047264206947,-1.0,34.35488,1.5202099,45.19173
2020-11-19,AAPL,0.0051680064007881,0.4934170630523573,0.5,34.35488,1.5202099,45.19173
2020-11-20,AAPL,-0.0109575867283309,0.4871258221468468,0.0,34.35488,1.5202099,45.19173
2020-11-23,AAPL,-0.0297426333362905,0.4366356795462731,0.0,34.35488,1.5202099,45.19173
2020-11-24,AAPL,0.0115944497569939,0.4526533473640672,0.25,34.35488,1.5202099,45.19173
2020-11-25,AAPL,0.0074672329830909,0.4649271077311205,-0.3333333333333333,34.35488,1.5202099,45.19173
2020-11-27,AAPL,0.0048261404243112,0.4541149648453868,0.0,34.35488,1.5202099,45.19173
2020-11-30,AAPL,0.0210997341355179,0.4779541808628418,-0.5,34.35488,1.5202099,45.19173
2020-12-01,AAPL,0.0308274383158988,0.5151744613397715,-0.1666666666666666,34.35488,1.5202099,45.19173
2020-12-02,AAPL,0.0029334235774407,0.532820048079093,0.3333333333333333,34.35488,1.5202099,45.19173
2020-12-03,AAPL,-0.0011375844241185,0.4886773301998497,0.375,34.35488,1.5202099,45.19173
2020-12-04,AAPL,-0.0056124680048932,0.4716209106862439,-0.25,34.35488,1.5202099,45.19173
2020-12-07,AAPL,0.0122699654206566,0.4440769996634868,0.0,34.35488,1.5202099,45.19173
2020-12-08,AAPL,0.0050908439927983,0.4150235211065227,0.3333333333333333,34.35488,1.5202099,45.19173
2020-12-09,AAPL,-0.0209035604825652,0.4553145469018456,0.5,34.35488,1.5202099,45.19173
2020-12-10,AAPL,0.0119887243158351,0.4601558661634464,1.0,34.35488,1.5202099,45.19173
2020-12-11,AAPL,-0.0067346587116215,0.4326048222586178,0.6666666666666666,34.35488,1.5202099,45.19173
2020-12-14,AAPL,-0.0051467000820751,0.3884349070545423,-0.3333333333333333,34.35488,1.5202099,45.19173
2020-12-15,AAPL,0.0500900882330015,0.4600138735447443,0.5,34.35488,1.5202099,45.19173
2020-12-16,AAPL,-0.0005471358887034,0.4586340831733899,-0.5,34.35488,1.5202099,45.19173
2020-12-17,AAPL,0.0069635208168161,0.4772332821076215,0.0,34.35488,1.5202099,45.19173
2020-12-18,AAPL,-0.0158508111620382,0.4167506923508708,0.25,34.35488,1.5202099,45.19173
2020-12-21,AAPL,0.0123951581036236,0.4043359154443136,0.0,34.35488,1.5202099,45.19173
2020-12-22,AAPL,0.0284646230799965,0.4702627952448599,0.5,34.35488,1.5202099,45.19173
2020-12-23,AAPL,-0.0069763825766092,0.440877628690455,-0.5,34.35488,1.5202099,45.19173
2020-12-24,AAPL,0.0077127126986216,0.4980183735997336,0.0,34.35488,1.5202099,45.19173
2020-12-28,AAPL,0.0357655304862702,0.5166417393458442,0.2857142857142857,34.35488,1.5202099,45.19173
2020-12-29,AAPL,-0.0133148595076345,0.4840599611571639,0.0,34.35488,1.5202099,45.19173
2020-12-30,AAPL,-0.0085266128014359,0.4741942252006059,0.0,34.35488,1.5202099,45.19173
2020-12-31,AAPL,-0.007702940648133,0.462838594580065,0.0,34.35488,1.5202099,45.19173
2021-01-04,AAPL,-0.0247189435555369,0.3895092547809446,-0.3333333333333333,34.35488,1.5202099,45.19173
2021-01-05,AAPL,0.0123638102870402,0.4110669612345081,0.0,34.35488,1.5202099,45.19173
2021-01-06,AAPL,-0.0336616578185939,0.3325334708631082,0.0,34.35488,1.5202099,45.19173
2021-01-07,AAPL,0.0341232471824886,0.3721035202839189,0.3333333333333333,34.35488,1.5202099,45.19173
2021-01-08,AAPL,0.0086313715214414,0.3815298976017114,0.0,34.35488,1.5202099,45.19173
2021-01-11,AAPL,-0.0232491050222125,0.3556645047237874,-0.5,34.35488,1.5202099,45.19173
2021-01-12,AAPL,-0.0013953130230675,0.3317348111667113,0.6666666666666666,34.35488,1.5202099,45.19173
2021-01-13,AAPL,0.0162264821377746,0.3441000783825956,0.0,34.35488,1.5202099,45.19173
2021-01-14,AAPL,-0.0151268095203904,0.3402600597256833,0.5,34.35488,1.5202099,45.19173
2021-01-15,AAPL,-0.0137307306300979,0.3245333362318956,0.25,34.35488,1.5202099,45.19173
2021-01-19,AAPL,0.0054270628141983,0.3042361290533266,1.0,34.35488,1.5202099,45.19173
2021-01-20,AAPL,0.0328561466634829,0.36594062221622,0.1666666666666666,34.35488,1.5202099,45.19173
2021-01-21,AAPL,0.0366584774526466,0.4120474552134119,0.0,34.35488,1.5202099,45.19173
2021-01-22,AAPL,0.0160739463663019,0.5031628198029607,0.0,34.35488,1.5202099,45.19173
2021-01-25,AAPL,0.0276833648790937,0.5486118979736532,0.2,34.35488,1.5202099,45.19173
2021-01-26,AAPL,0.0016795063992278,0.5152998902035184,0.0,34.35488,1.5202099,45.19173
2021-01-27,AAPL,-0.0076837989229683,0.5287704409290666,0.0,34.35488,1.5202099,45.19173
2021-01-28,AAPL,-0.0349854855290437,0.4475384782325982,0.0,34.35488,1.5202099,45.19173
2021-01-29,AAPL,-0.0374205205776984,0.3767127430282886,0.0,34.35488,1.5202099,45.19173
2021-02-01,AAPL,0.0165204397460749,0.266833614605122,0.4,34.35488,1.5202099,45.19173
2021-02-02,AAPL,0.0063366558981567,0.2435269915277296,0.0,34.35488,1.5202099,45.19173
2021-02-03,AAPL,-0.0077788920146409,0.2256684820585461,0.5,34.35488,1.5202099,45.19173
2021-02-04,AAPL,0.0257581586127371,0.2526987508078138,0.4444444444444444,34.35488,1.5202099,45.19173
2021-02-05,AAPL,-0.0030979487623393,0.2067166758579572,0.0,34.35488,1.5202099,45.19173
2021-02-08,AAPL,0.0010966095485789,0.2361445537728532,0.0,34.35488,1.5202099,45.19173
2021-02-09,AAPL,-0.0065735941487596,0.2104253671600056,0.0,34.35488,1.5202099,45.19173
2021-02-10,AAPL,-0.0045584080368966,0.2418401258999629,0.0,34.35488,1.5202099,45.19173
2021-02-11,AAPL,-0.0019203479120555,0.1995875369056632,0.3333333333333333,34.35488,1.5202099,45.19173
2021-02-12,AAPL,0.0017763426678854,0.1808208696854736,0.0,34.35488,1.5202099,45.19173
2021-02-16,AAPL,-0.0161043223456788,0.1628411841518022,0.3333333333333333,34.35488,1.5202099,45.19173
2021-02-17,AAPL,-0.0176440061662569,0.1453141058680804,-0.1428571428571428,34.35488,1.5202099,45.19173
2021-02-18,AAPL,-0.0086362150011931,0.1260398069188653,0.0,34.35488,1.5202099,45.19173
2021-02-19,AAPL,0.0012333293255011,0.1260156417454057,0.0,34.35488,1.5202099,45.19173
2021-02-22,AAPL,-0.0297991527694224,0.0687463370157461,0.25,34.35488,1.5202099,45.19173
2021-02-23,AAPL,-0.0011109932693863,0.0152412542518036,0.25,34.35488,1.5202099,45.19173
2021-02-24,AAPL,-0.0040521579426098,-0.0008229994280025,0.0,34.35488,1.5202099,45.19173
2021-02-25,AAPL,-0.0347827912743821,-0.027599878069187,0.5,34.35488,1.5202099,45.19173
